"Datetime","Date","Time","Flag","Height","AboveJL","Baitsbite","Rain"
"07/03/2024 17:00:00","07/03/2024","17:00:00","Green","4.01","0.726","0.277","0"
"07/03/2024 18:00:00","07/03/2024","18:00:00","Green","4.01","0.726","0.277","0"
"07/03/2024 19:00:00","07/03/2024","19:00:00","Green","4.01","0.726","0.277","0"
"07/03/2024 20:00:00","07/03/2024","20:00:00","Green","4.01","0.726","0.277","0"
"07/03/2024 21:00:00","07/03/2024","21:00:00","Green","4.01","0.726","0.277","0"
"07/03/2024 22:00:00","07/03/2024","22:00:00","Green","4.01","0.726","0.277","0"
"07/03/2024 23:00:00","07/03/2024","23:00:00","Green","3.95","0.713","0.243","0"
"08/03/2024 00:00:00","08/03/2024","00:00:00","Green","3.95","0.713","0.243","0"
"08/03/2024 01:00:00","08/03/2024","01:00:00","Green","3.95","0.713","0.243","0"
"08/03/2024 02:00:00","08/03/2024","02:00:00","Green","3.95","0.713","0.243","0"
"08/03/2024 03:00:00","08/03/2024","03:00:00","Green","3.95","0.713","0.243","0"
"08/03/2024 04:00:00","08/03/2024","04:00:00","Green","3.95","0.713","0.243","0"
"08/03/2024 05:00:00","08/03/2024","05:00:00","Green","3.95","0.713","0.243","0"
"08/03/2024 06:00:00","08/03/2024","06:00:00","Green","3.95","0.713","0.243","0"
"08/03/2024 07:00:00","08/03/2024","07:00:00","Green","3.94","0.716","0.238","0"
"08/03/2024 08:00:00","08/03/2024","08:00:00","Green","3.94","0.716","0.251","0"
"08/03/2024 09:00:00","08/03/2024","09:00:00","Green","3.94","0.716","0.251","0"
"08/03/2024 10:00:00","08/03/2024","10:00:00","Green","3.94","0.716","0.251","0"
"08/03/2024 11:00:00","08/03/2024","11:00:00","Green","3.94","0.716","0.251","0"
"08/03/2024 12:00:00","08/03/2024","12:00:00","Green","3.94","0.716","0.251","0"
"08/03/2024 13:00:00","08/03/2024","13:00:00","Green","3.94","0.716","0.251","0"
"08/03/2024 14:00:00","08/03/2024","14:00:00","Green","3.94","0.716","0.251","0"
"08/03/2024 15:00:00","08/03/2024","15:00:00","Green","3.95","0.715","0.242","0"
"08/03/2024 16:00:00","08/03/2024","16:00:00","Green","3.95","0.715","0.242","0"
"08/03/2024 17:00:00","08/03/2024","17:00:00","Green","3.95","0.715","0.242","0"
"08/03/2024 18:00:00","08/03/2024","18:00:00","Green","3.95","0.715","0.242","0"
"08/03/2024 19:00:00","08/03/2024","19:00:00","Green","3.95","0.715","0.242","0"
"08/03/2024 20:00:00","08/03/2024","20:00:00","Green","3.95","0.715","0.242","0"
"08/03/2024 21:00:00","08/03/2024","21:00:00","Green","3.95","0.715","0.242","0"
"08/03/2024 22:00:00","08/03/2024","22:00:00","Green","3.95","0.715","0.242","0"
"08/03/2024 23:00:00","08/03/2024","23:00:00","Green","3.94","0.711","0.247","0"
"09/03/2024 00:00:00","09/03/2024","00:00:00","Green","3.94","0.711","0.247","0"
"09/03/2024 01:00:00","09/03/2024","01:00:00","Green","3.94","0.711","0.247","0"
"09/03/2024 02:00:00","09/03/2024","02:00:00","Green","3.94","0.711","0.247","0"
"09/03/2024 03:00:00","09/03/2024","03:00:00","Green","3.94","0.711","0.247","0"
"09/03/2024 04:00:00","09/03/2024","04:00:00","Green","3.94","0.711","0.247","0"
"09/03/2024 05:00:00","09/03/2024","05:00:00","Green","3.94","0.711","0.247","0"
"09/03/2024 06:00:00","09/03/2024","06:00:00","Green","3.94","0.711","0.247","0"
"09/03/2024 07:00:00","09/03/2024","07:00:00","Green","3.94","0.711","0.247","0"
"09/03/2024 08:00:00","09/03/2024","08:00:00","Green","3.94","0.711","0.252","0"
"09/03/2024 09:00:00","09/03/2024","09:00:00","Green","3.94","0.711","0.252","0"
"09/03/2024 10:00:00","09/03/2024","10:00:00","Green","3.94","0.711","0.252","0"
"09/03/2024 11:00:00","09/03/2024","11:00:00","Green","3.94","0.711","0.252","0"
"09/03/2024 12:00:00","09/03/2024","12:00:00","Green","3.94","0.711","0.252","0"
"09/03/2024 13:00:00","09/03/2024","13:00:00","Green","3.94","0.711","0.252","0"
"09/03/2024 14:00:00","09/03/2024","14:00:00","Green","3.94","0.711","0.252","0"
"09/03/2024 15:00:00","09/03/2024","15:00:00","Green","3.94","0.711","0.252","0"
"09/03/2024 16:00:00","09/03/2024","16:00:00","Green","3.94","0.711","0.252","0"
"09/03/2024 17:00:00","09/03/2024","17:00:00","Green","3.94","0.711","0.252","0"
"09/03/2024 18:00:00","09/03/2024","18:00:00","Green","3.94","0.711","0.252","0"
"09/03/2024 19:00:00","09/03/2024","19:00:00","Green","3.94","0.711","0.252","0"
"09/03/2024 20:00:00","09/03/2024","20:00:00","Green","3.94","0.711","0.252","0"
"09/03/2024 21:00:00","09/03/2024","21:00:00","Green","3.94","0.711","0.252","0"
"09/03/2024 22:00:00","09/03/2024","22:00:00","Green","3.94","0.711","0.252","0"
"09/03/2024 23:00:00","09/03/2024","23:00:00","Green","3.94","0.711","0.252","0"
"10/03/2024 00:00:00","10/03/2024","00:00:00","Green","3.94","0.711","0.252","0"
"10/03/2024 01:00:00","10/03/2024","01:00:00","Green","3.94","0.711","0.252","0"
"10/03/2024 02:00:00","10/03/2024","02:00:00","Green","3.94","0.711","0.252","0"
"10/03/2024 03:00:00","10/03/2024","03:00:00","Green","3.94","0.711","0.252","0"
"10/03/2024 04:00:00","10/03/2024","04:00:00","Green","3.94","0.711","0.252","0"
"10/03/2024 05:00:00","10/03/2024","05:00:00","Green","3.94","0.711","0.252","0.02"
"10/03/2024 06:00:00","10/03/2024","06:00:00","Green","3.94","0.711","0.252","0.01"
"10/03/2024 07:00:00","10/03/2024","07:00:00","Green","3.94","0.711","0.252","0"
"10/03/2024 08:00:00","10/03/2024","08:00:00","Green","3.94","0.711","0.252","0"
"10/03/2024 09:00:00","10/03/2024","09:00:00","Green","3.94","0.711","0.252","0"
"10/03/2024 10:00:00","10/03/2024","10:00:00","Green","3.94","0.711","0.252","0.04"
"10/03/2024 11:00:00","10/03/2024","11:00:00","Green","3.94","0.711","0.252","0.01"
"10/03/2024 12:00:00","10/03/2024","12:00:00","Green","3.94","0.711","0.252","0.01"
"10/03/2024 13:00:00","10/03/2024","13:00:00","Green","3.94","0.711","0.252","0.02"
"10/03/2024 14:00:00","10/03/2024","14:00:00","Green","3.94","0.711","0.252","0.16"
"10/03/2024 15:00:00","10/03/2024","15:00:00","Green","3.94","0.711","0.252","0.16"
"10/03/2024 16:00:00","10/03/2024","16:00:00","Green","3.94","0.711","0.252","0.1"
"10/03/2024 17:00:00","10/03/2024","17:00:00","Green","3.94","0.711","0.252","0.94"
"10/03/2024 18:00:00","10/03/2024","18:00:00","Green","3.94","0.711","0.252","1.15"
"10/03/2024 19:00:00","10/03/2024","19:00:00","Green","3.94","0.711","0.252","0.75"
"10/03/2024 20:00:00","10/03/2024","20:00:00","Green","3.94","0.711","0.252","0.06"
"10/03/2024 21:00:00","10/03/2024","21:00:00","Green","3.94","0.711","0.252","0.03"
"10/03/2024 22:00:00","10/03/2024","22:00:00","Green","3.94","0.711","0.252","0.17"
"10/03/2024 23:00:00","10/03/2024","23:00:00","Green","3.94","0.711","0.252","0.35"
"11/03/2024 00:00:00","11/03/2024","00:00:00","Green","3.94","0.711","0.252","0.18"
"11/03/2024 01:00:00","11/03/2024","01:00:00","Green","3.94","0.711","0.252","0.05"
"11/03/2024 02:00:00","11/03/2024","02:00:00","Green","3.94","0.711","0.252","0.48"
"11/03/2024 03:00:00","11/03/2024","03:00:00","Green","3.94","0.711","0.252","0.23"
"11/03/2024 04:00:00","11/03/2024","04:00:00","Green","3.94","0.711","0.252","0"
"11/03/2024 05:00:00","11/03/2024","05:00:00","Green","3.94","0.711","0.252","0"
"11/03/2024 06:00:00","11/03/2024","06:00:00","Green","3.94","0.711","0.252","0"
"11/03/2024 07:00:00","11/03/2024","07:00:00","Green","3.94","0.711","0.252","0"
"11/03/2024 08:00:00","11/03/2024","08:00:00","Green","3.94","0.711","0.252","0.02"
"11/03/2024 09:00:00","11/03/2024","09:00:00","Green","3.94","0.711","0.252","0"
"11/03/2024 10:00:00","11/03/2024","10:00:00","Green","3.94","0.711","0.252","0"
"11/03/2024 11:00:00","11/03/2024","11:00:00","Green","3.94","0.711","0.252","0"
"11/03/2024 12:00:00","11/03/2024","12:00:00","Green","3.94","0.711","0.252","0"
"11/03/2024 13:00:00","11/03/2024","13:00:00","Green","3.95","0.728","0.256","0"
"11/03/2024 14:00:00","11/03/2024","14:00:00","Green","3.95","0.728","0.256","0"
"11/03/2024 15:00:00","11/03/2024","15:00:00","Green","","","","0"
"11/03/2024 16:00:00","11/03/2024","16:00:00","Green","","0.728","0.256","0"
"11/03/2024 17:00:00","11/03/2024","17:00:00","Green","","0.728","0.256","0"
"11/03/2024 18:00:00","11/03/2024","18:00:00","Green","","0.728","0.256","0"
"11/03/2024 19:00:00","11/03/2024","19:00:00","Green","","0.725","0.261","0"
"11/03/2024 20:00:00","11/03/2024","20:00:00","Green","","0.725","0.261","0"
"11/03/2024 21:00:00","11/03/2024","21:00:00","Green","","0.725","0.261","0"
"11/03/2024 22:00:00","11/03/2024","22:00:00","Green","","0.725","0.261","0"
"11/03/2024 23:00:00","11/03/2024","23:00:00","Green","","0.725","0.261","0"
"12/03/2024 00:00:00","12/03/2024","00:00:00","Green","","0.725","0.261","0"
"12/03/2024 01:00:00","12/03/2024","01:00:00","Green","","0.725","0.261","0"
"12/03/2024 02:00:00","12/03/2024","02:00:00","Green","","0.725","0.261","0"
"12/03/2024 03:00:00","12/03/2024","03:00:00","Green","","0.725","0.261","0"
"12/03/2024 04:00:00","12/03/2024","04:00:00","Green","","0.725","0.261","0"
"12/03/2024 05:00:00","12/03/2024","05:00:00","Green","","0.725","0.261","0"
"12/03/2024 06:00:00","12/03/2024","06:00:00","Green","","0.725","0.261","0"
"12/03/2024 07:00:00","12/03/2024","07:00:00","Green","","0.725","0.261","0"
"12/03/2024 08:00:00","12/03/2024","08:00:00","Green","","0.712","0.244","0"
"12/03/2024 09:00:00","12/03/2024","09:00:00","Green","","0.714","0.253","0"
"12/03/2024 10:00:00","12/03/2024","10:00:00","Green","","0.723","0.262","0"
"12/03/2024 11:00:00","12/03/2024","11:00:00","Green","","","","0"
"12/03/2024 12:00:00","12/03/2024","12:00:00","Green","","0.73","0.257","0"
"12/03/2024 13:00:00","12/03/2024","13:00:00","Green","","0.73","0.257","0.03"
"12/03/2024 14:00:00","12/03/2024","14:00:00","Green","","0.735","0.258","0.09"
"12/03/2024 15:00:00","12/03/2024","15:00:00","Green","","0.735","0.26","0.27"
"12/03/2024 16:00:00","12/03/2024","16:00:00","Green","","0.735","0.26","0.9"
"12/03/2024 17:00:00","12/03/2024","17:00:00","Green","","0.734","0.26","0.52"
"12/03/2024 18:00:00","12/03/2024","18:00:00","Green","","0.739","0.264","0.47"
"12/03/2024 19:00:00","12/03/2024","19:00:00","Green","","0.728","0.252","0.38"
"12/03/2024 20:00:00","12/03/2024","20:00:00","Green","","0.73","0.248","0.14"
"12/03/2024 21:00:00","12/03/2024","21:00:00","Green","","0.73","0.248","0.01"
"12/03/2024 22:00:00","12/03/2024","22:00:00","Green","","0.73","0.248","0"
"12/03/2024 23:00:00","12/03/2024","23:00:00","Green","","0.719","0.25","0"
"13/03/2024 00:00:00","13/03/2024","00:00:00","Green","","0.719","0.25","0.02"
"13/03/2024 01:00:00","13/03/2024","01:00:00","Green","","0.735","0.255","0"
"13/03/2024 02:00:00","13/03/2024","02:00:00","Green","","0.735","0.259","0"
"13/03/2024 03:00:00","13/03/2024","03:00:00","Green","","0.735","0.259","0"
"13/03/2024 04:00:00","13/03/2024","04:00:00","Green","","0.735","0.256","0"
"13/03/2024 05:00:00","13/03/2024","05:00:00","Green","","0.735","0.254","0"
"13/03/2024 06:00:00","13/03/2024","06:00:00","Green","","0.731","0.259","0"
"13/03/2024 07:00:00","13/03/2024","07:00:00","Green","","0.731","0.259","0"
"13/03/2024 08:00:00","13/03/2024","08:00:00","Green","","0.744","0.259","0"
"13/03/2024 09:00:00","13/03/2024","09:00:00","Green","","0.744","0.259","0"
"13/03/2024 10:00:00","13/03/2024","10:00:00","Green","","0.744","0.259","0"
"13/03/2024 11:00:00","13/03/2024","11:00:00","Green","","0.744","0.259","0"
"13/03/2024 12:00:00","13/03/2024","12:00:00","Green","","0.744","0.259","0"
"13/03/2024 13:00:00","13/03/2024","13:00:00","Green","","0.744","0.259","0"
"13/03/2024 14:00:00","13/03/2024","14:00:00","Green","","0.744","0.259","0"
"13/03/2024 15:00:00","13/03/2024","15:00:00","Green","","0.744","0.259","0"
"13/03/2024 16:00:00","13/03/2024","16:00:00","Green","","0.715","0.251","0"
"13/03/2024 17:00:00","13/03/2024","17:00:00","Green","","0.715","0.251","0"
"13/03/2024 18:00:00","13/03/2024","18:00:00","Green","","0.715","0.251","0"
"13/03/2024 19:00:00","13/03/2024","19:00:00","Green","","0.715","0.251","0"
"13/03/2024 20:00:00","13/03/2024","20:00:00","Green","","0.715","0.251","0"
"13/03/2024 21:00:00","13/03/2024","21:00:00","Green","","0.715","0.251","0"
"13/03/2024 22:00:00","13/03/2024","22:00:00","Green","","0.715","0.251","0"
"13/03/2024 23:00:00","13/03/2024","23:00:00","Green","","0.709","0.239","0"
"14/03/2024 00:00:00","14/03/2024","00:00:00","Green","","0.709","0.239","0"
"14/03/2024 01:00:00","14/03/2024","01:00:00","Green","","0.709","0.239","0"
"14/03/2024 02:00:00","14/03/2024","02:00:00","Green","","0.709","0.239","0"
"14/03/2024 03:00:00","14/03/2024","03:00:00","Green","","0.709","0.239","0"
"14/03/2024 04:00:00","14/03/2024","04:00:00","Green","","0.709","0.239","0"
"14/03/2024 05:00:00","14/03/2024","05:00:00","Green","","0.709","0.239","0"
"14/03/2024 06:00:00","14/03/2024","06:00:00","Green","","0.709","0.239","0"
"14/03/2024 07:00:00","14/03/2024","07:00:00","Green","","0.695","0.244","0"
"14/03/2024 08:00:00","14/03/2024","08:00:00","Green","","0.695","0.244","0"
"14/03/2024 09:00:00","14/03/2024","09:00:00","Green","","0.695","0.244","0"
"14/03/2024 10:00:00","14/03/2024","10:00:00","Green","","0.695","0.244","0"
"14/03/2024 11:00:00","14/03/2024","11:00:00","Green","","0.695","0.244","0"
"14/03/2024 12:00:00","14/03/2024","12:00:00","Green","","0.695","0.244","0"
"14/03/2024 13:00:00","14/03/2024","13:00:00","Green","","0.695","0.244","0"
"14/03/2024 14:00:00","14/03/2024","14:00:00","Green","","0.695","0.244","0"
"14/03/2024 15:00:00","14/03/2024","15:00:00","Green","","0.724","0.243","0"
"14/03/2024 16:00:00","14/03/2024","16:00:00","Green","","0.724","0.243","0"
"14/03/2024 17:00:00","14/03/2024","17:00:00","Green","","0.724","0.243","0"
"14/03/2024 18:00:00","14/03/2024","18:00:00","Green","","0.724","0.243","0"
"14/03/2024 19:00:00","14/03/2024","19:00:00","Green","","0.724","0.243","0"
"14/03/2024 20:00:00","14/03/2024","20:00:00","Green","","0.724","0.243","0"
"14/03/2024 21:00:00","14/03/2024","21:00:00","Green","","0.724","0.243","0"
"14/03/2024 22:00:00","14/03/2024","22:00:00","Green","","0.724","0.243","0"
"14/03/2024 23:00:00","14/03/2024","23:00:00","Green","","0.724","0.243","0"
"15/03/2024 00:00:00","15/03/2024","00:00:00","Green","","0.713","0.249","0"
"15/03/2024 01:00:00","15/03/2024","01:00:00","Green","","0.713","0.249","0"
"15/03/2024 02:00:00","15/03/2024","02:00:00","Green","","0.713","0.249","0.1"
"15/03/2024 03:00:00","15/03/2024","03:00:00","Green","","0.713","0.249","0"
"15/03/2024 04:00:00","15/03/2024","04:00:00","Green","","0.713","0.249","0"
"15/03/2024 05:00:00","15/03/2024","05:00:00","Green","","0.713","0.249","0"
"15/03/2024 06:00:00","15/03/2024","06:00:00","Green","","0.713","0.249","0"
"15/03/2024 07:00:00","15/03/2024","07:00:00","Green","","0.695","0.245","0"
"15/03/2024 08:00:00","15/03/2024","08:00:00","Green","","0.695","0.245","0"
"15/03/2024 09:00:00","15/03/2024","09:00:00","Green","","0.695","0.245","0"
"15/03/2024 10:00:00","15/03/2024","10:00:00","Green","","0.695","0.245","0"
"15/03/2024 11:00:00","15/03/2024","11:00:00","Green","","0.695","0.245","0"
"15/03/2024 12:00:00","15/03/2024","12:00:00","Green","","0.695","0.245","0"
"15/03/2024 13:00:00","15/03/2024","13:00:00","Green","","0.695","0.245","0"
"15/03/2024 14:00:00","15/03/2024","14:00:00","Green","","0.695","0.245","0"
"15/03/2024 15:00:00","15/03/2024","15:00:00","Green","","0.72","0.242","0"
"15/03/2024 16:00:00","15/03/2024","16:00:00","Green","","0.72","0.242","0"
"15/03/2024 17:00:00","15/03/2024","17:00:00","Green","","0.72","0.242","0"
"15/03/2024 18:00:00","15/03/2024","18:00:00","Green","","0.72","0.242","0"
"15/03/2024 19:00:00","15/03/2024","19:00:00","Green","","0.72","0.242","0"
"15/03/2024 20:00:00","15/03/2024","20:00:00","Green","","0.72","0.242","0.01"
"15/03/2024 21:00:00","15/03/2024","21:00:00","Green","","0.72","0.242","0.05"
"15/03/2024 22:00:00","15/03/2024","22:00:00","Green","","0.72","0.242","0"
"15/03/2024 23:00:00","15/03/2024","23:00:00","Green","","0.712","0.252","0"
"16/03/2024 00:00:00","16/03/2024","00:00:00","Green","","0.712","0.252","0"
"16/03/2024 01:00:00","16/03/2024","01:00:00","Green","","0.712","0.252","0"
"16/03/2024 02:00:00","16/03/2024","02:00:00","Green","","0.712","0.252","0.98"
"16/03/2024 03:00:00","16/03/2024","03:00:00","Green","","0.712","0.252","0"
"16/03/2024 04:00:00","16/03/2024","04:00:00","Green","","0.712","0.252","0"
"16/03/2024 05:00:00","16/03/2024","05:00:00","Green","","0.712","0.252","0"
"16/03/2024 06:00:00","16/03/2024","06:00:00","Green","","0.712","0.252","0"
"16/03/2024 07:00:00","16/03/2024","07:00:00","Green","","0.708","0.241","0"
"16/03/2024 08:00:00","16/03/2024","08:00:00","Green","","0.708","0.241","0"
"16/03/2024 09:00:00","16/03/2024","09:00:00","Green","","0.708","0.241","0"
"16/03/2024 10:00:00","16/03/2024","10:00:00","Not Operational","","0.708","0.241","0"
"16/03/2024 11:00:00","16/03/2024","11:00:00","Not Operational","","0.708","0.241","0"
"16/03/2024 12:00:00","16/03/2024","12:00:00","Not Operational","","0.708","0.241","0"
"16/03/2024 13:00:00","16/03/2024","13:00:00","Not Operational","","0.708","0.241","0"
"16/03/2024 14:00:00","16/03/2024","14:00:00","Not Operational","","0.708","0.241","0"
"16/03/2024 15:00:00","16/03/2024","15:00:00","Not Operational","","0.711","0.253","0"
"16/03/2024 16:00:00","16/03/2024","16:00:00","Not Operational","","0.711","0.253","0"
"16/03/2024 17:00:00","16/03/2024","17:00:00","Not Operational","","0.711","0.253","0"
"16/03/2024 18:00:00","16/03/2024","18:00:00","Not Operational","","0.711","0.253","0"
"16/03/2024 19:00:00","16/03/2024","19:00:00","Not Operational","","0.711","0.253","0"
"16/03/2024 20:00:00","16/03/2024","20:00:00","Not Operational","","0.711","0.253","0"
"16/03/2024 21:00:00","16/03/2024","21:00:00","Not Operational","","0.711","0.253","0"
"16/03/2024 22:00:00","16/03/2024","22:00:00","Not Operational","","0.711","0.253","0"
"16/03/2024 23:00:00","16/03/2024","23:00:00","Not Operational","","0.709","0.243","0"
"17/03/2024 00:00:00","17/03/2024","00:00:00","Not Operational","","0.709","0.243","0"
"17/03/2024 01:00:00","17/03/2024","01:00:00","Not Operational","","0.709","0.243","0"
"17/03/2024 02:00:00","17/03/2024","02:00:00","Not Operational","","0.709","0.243","0"
"17/03/2024 03:00:00","17/03/2024","03:00:00","Not Operational","","0.709","0.243","0"
"17/03/2024 04:00:00","17/03/2024","04:00:00","Not Operational","","0.709","0.243","0.02"
"17/03/2024 05:00:00","17/03/2024","05:00:00","Not Operational","","0.709","0.243","0.01"
"17/03/2024 06:00:00","17/03/2024","06:00:00","Not Operational","","0.709","0.243","0"
"17/03/2024 07:00:00","17/03/2024","07:00:00","Not Operational","","0.708","0.246","0"
"17/03/2024 08:00:00","17/03/2024","08:00:00","Not Operational","","0.708","0.246","0"
"17/03/2024 09:00:00","17/03/2024","09:00:00","Not Operational","","0.708","0.246","0"
"17/03/2024 10:00:00","17/03/2024","10:00:00","Not Operational","","0.708","0.246","0"
"17/03/2024 11:00:00","17/03/2024","11:00:00","Not Operational","","0.708","0.246","0"
"17/03/2024 12:00:00","17/03/2024","12:00:00","Not Operational","","0.708","0.246","0.03"
"17/03/2024 13:00:00","17/03/2024","13:00:00","Not Operational","","0.708","0.246","0.01"
"17/03/2024 14:00:00","17/03/2024","14:00:00","Not Operational","","0.708","0.246","0.3"
"17/03/2024 15:00:00","17/03/2024","15:00:00","Not Operational","","0.713","0.248","0.29"
"17/03/2024 16:00:00","17/03/2024","16:00:00","Not Operational","","0.713","0.248","0.16"
"17/03/2024 17:00:00","17/03/2024","17:00:00","Not Operational","","0.713","0.248","0.17"
"17/03/2024 18:00:00","17/03/2024","18:00:00","Not Operational","","0.713","0.248","0.14"
"17/03/2024 19:00:00","17/03/2024","19:00:00","Not Operational","","0.713","0.248","0.01"
"17/03/2024 20:00:00","17/03/2024","20:00:00","Not Operational","","0.713","0.248","0"
"17/03/2024 21:00:00","17/03/2024","21:00:00","Not Operational","","0.713","0.248","0"
"17/03/2024 22:00:00","17/03/2024","22:00:00","Not Operational","","0.713","0.248","0"
"17/03/2024 23:00:00","17/03/2024","23:00:00","Not Operational","","0.714","0.244","0"
"18/03/2024 00:00:00","18/03/2024","00:00:00","Not Operational","","0.714","0.244","0"
"18/03/2024 01:00:00","18/03/2024","01:00:00","Not Operational","","0.714","0.244","0"
"18/03/2024 02:00:00","18/03/2024","02:00:00","Not Operational","","0.714","0.244","0"
"18/03/2024 03:00:00","18/03/2024","03:00:00","Not Operational","","0.714","0.244","0"
